,name,link,features,price,rating,avgrating,website
19,"Nokia 5 (Tempered Blue, 16 GB)",http://www.flipkart.com/nokia-5-tempered-blue-16-gb/p/itmezz3tggfcfsed?pid=MOBEVR8XHE424CBV&lid=LSTMOBEVR8XHE424CBVFT7NRK&marketplace=FLIPKART&srno=s_1_20&otracker=search&fm=organic&iid=de29a234-3437-48b9-9bd5-bf9e07cbc90b.MOBEVR8XHE424CBV.SEARCH&ssid=btdezhq8pc0000001592839972588&qH=49f17151a1bc1d85,"2 GB RAM | 16 GB ROM | Expandable Upto 128 GB,13.21 cm (5.2 inch) HD Display,13MP Rear Camera | 8MP Front Camera,3000 mAh Battery,Qualcomm Snapdragon 430 Processor,Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories",11990,903 Ratings & 166 Reviews,4,flipkart
20,Nokia 106,http://www.flipkart.com/nokia-106/p/itmfcyw3prg7xvrs?pid=MOBFCYHEXUT5HZFF&lid=LSTMOBFCYHEXUT5HZFF0PXYHG&marketplace=FLIPKART&srno=s_1_21&otracker=search&fm=organic&iid=de29a234-3437-48b9-9bd5-bf9e07cbc90b.MOBFCYHEXUT5HZFF.SEARCH&ssid=btdezhq8pc0000001592839972588&qH=49f17151a1bc1d85,"4 MB RAM | 4 MB ROM,4.57 cm (1.8 inch) Display,800 mAh Battery,1 Year Warranty",1475,"11,396 Ratings & 851 Reviews",4.2,flipkart
21,"Nokia 5.1 Plus (Black, 64 GB)",http://www.flipkart.com/nokia-5-1-plus-black-64-gb/p/itmf9gavr3k5nxst?pid=MOBFSMM9DYAWFFZW&lid=LSTMOBFSMM9DYAWFFZW8XVS13&marketplace=FLIPKART&srno=s_1_22&otracker=search&fm=organic&iid=de29a234-3437-48b9-9bd5-bf9e07cbc90b.MOBFSMM9DYAWFFZW.SEARCH&ssid=btdezhq8pc0000001592839972588&qH=49f17151a1bc1d85,"6 GB RAM | 64 GB ROM,14.73 cm (5.8 inch) Display,13MP Rear Camera,3060 mAh Battery,Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories",16000,34 Ratings & 2 Reviews,4.1,flipkart
22,"Nokia 6.1 Plus (Black, 64 GB)",http://www.flipkart.com/nokia-6-1-plus-black-64-gb/p/itmf8r36g9gfpafg?pid=MOBF8FCFB9KWUTVQ&lid=LSTMOBF8FCFB9KWUTVQRPIFAF&marketplace=FLIPKART&srno=s_1_23&otracker=search&fm=organic&iid=de29a234-3437-48b9-9bd5-bf9e07cbc90b.MOBF8FCFB9KWUTVQ.SEARCH&ssid=btdezhq8pc0000001592839972588&qH=49f17151a1bc1d85,"4 GB RAM | 64 GB ROM | Expandable Upto 400 GB,14.73 cm (5.8 inch) Full HD+ Display,16MP + 5MP | 16MP Front Camera,3060 mAh Battery,Qualcomm Snapdragon 636 Octacore Processor,Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories",9499,"2,07,474 Ratings & 26,119 Reviews",4.3,flipkart
23,Nokia 150,http://www.flipkart.com/nokia-150/p/itmf4pfygwgffdzz?pid=MOBERYHNZGFA8CAG&lid=LSTMOBERYHNZGFA8CAGDPPMK3&marketplace=FLIPKART&srno=s_1_24&otracker=search&fm=organic&iid=de29a234-3437-48b9-9bd5-bf9e07cbc90b.MOBERYHNZGFA8CAG.SEARCH&ssid=btdezhq8pc0000001592839972588&qH=49f17151a1bc1d85,"4 MB RAM | 4 MB ROM | Expandable Upto 32 GB,6.1 cm (2.4 inch) Display,0.3MP Rear Camera,1020 mAh Battery,0 0 0 0 Processor Processor,1 Year",2135,"9,421 Ratings & 917 Reviews",4.2,flipkart
24,"Nokia 7.2 (Cyan Green, 64 GB)",http://www.flipkart.com/nokia-7-2-cyan-green-64-gb/p/itm1083ed973e149?pid=MOBFKDWBXFHWUQCG&lid=LSTMOBFKDWBXFHWUQCGR6SBNZ&marketplace=FLIPKART&srno=s_2_25&otracker=search&fm=organic&iid=f90a151a-dcfa-40e2-bc3c-78cb565846fb.MOBFKDWBXFHWUQCG.SEARCH&ssid=cko5dr55b40000001592839973621&qH=49f17151a1bc1d85,"4 GB RAM | 64 GB ROM | Expandable Upto 512 GB,16.0 cm (6.3 inch) Full HD+ Display,48MP + 5MP + 8MP | 20MP Front Camera,3500 mAh Battery,Qualcomm Snapdragon 660 Processor,Brand Warranty of 1 Year Available for Mobile",16399,"1,525 Ratings & 212 Reviews",4.2,flipkart
25,Nokia Mobile Battery For Nokia BL-4U,http://www.flipkart.com/nokia-mobile-battery-bl-4u/p/itmf7uhgypna5dxp?pid=ACCDYGJNVVHVHQYK&lid=LSTACCDYGJNVVHVHQYKOTB1H3&marketplace=FLIPKART&srno=s_2_26&otracker=search&fm=organic&iid=f90a151a-dcfa-40e2-bc3c-78cb565846fb.ACCDYGJNVVHVHQYK.SEARCH&ssid=cko5dr55b40000001592839973621&qH=49f17151a1bc1d85,"For: Nokia Nokia BL-4U,1100 mAh Capacity,Battery Type: Lithium-ion,NA",599,266 Ratings & 30 Reviews,3.4,flipkart
26,Nokia Back Cover for Nokia Lumia 530,http://www.flipkart.com/nokia-back-cover-lumia-530/p/itmeadcwzzcumzhq?pid=ACCEADCWDDRHF7HH&lid=LSTACCEADCWDDRHF7HH9VIOT4&marketplace=FLIPKART&srno=s_2_27&otracker=search&fm=organic&iid=f90a151a-dcfa-40e2-bc3c-78cb565846fb.ACCEADCWDDRHF7HH.SEARCH&ssid=cko5dr55b40000001592839973621&qH=49f17151a1bc1d85,"Suitable For: Mobile,Material: Plastic,Theme: No Theme,Type: Back Cover",499,2 Ratings & 1 Reviews,5,flipkart
27,Home Delight Solar Rechargeable Long Twin Tube Emergency Light Lantern Emergency Light,http://www.flipkart.com/home-delight-solar-rechargeable-long-twin-tube-emergency-light-lantern/p/itmesrm4dgjzrg9a?pid=EMLESRM4GZVXA8UM&lid=LSTEMLESRM4GZVXA8UMLTZSAG&marketplace=FLIPKART&srno=s_2_28&otracker=search&fm=organic&iid=f90a151a-dcfa-40e2-bc3c-78cb565846fb.EMLESRM4GZVXA8UM.SEARCH&ssid=cko5dr55b40000001592839973621&qH=49f17151a1bc1d85,"Power Consumption: 10 W,15 hrs Charging Time, 15 hrs Back-up Time,Battery Capacity: 10000 mAh,Wall Mountable,Power Source: Solar, Rechargeable",499,290 Ratings & 54 Reviews,3.8,flipkart
28,Nokia TA-1010/105,http://www.flipkart.com/nokia-ta-1010-105/p/itme9850d2482eed?pid=MOBEWSZFGGR4QMCE&lid=LSTMOBEWSZFGGR4QMCE2MHAQH&marketplace=FLIPKART&srno=s_2_29&otracker=search&fm=organic&iid=f90a151a-dcfa-40e2-bc3c-78cb565846fb.MOBEWSZFGGR4QMCE.SEARCH&ssid=cko5dr55b40000001592839973621&qH=49f17151a1bc1d85,"4 MB RAM | 4 MB ROM,4.57 cm (1.8 inch) Display,800 mAh Battery,1 Year Manufacturer Warranty",1149,"26,532 Ratings & 2,443 Reviews",4.3,flipkart
29,"Nokia 3.1 (Blue/Copper, 16 GB)",http://www.flipkart.com/nokia-3-1-blue-copper-16-gb/p/itmf943er7fc65bn?pid=MOBF7HRFWEZHRBPW&lid=LSTMOBF7HRFWEZHRBPWSLZ7CB&marketplace=FLIPKART&srno=s_2_30&otracker=search&fm=organic&iid=f90a151a-dcfa-40e2-bc3c-78cb565846fb.MOBF7HRFWEZHRBPW.SEARCH&ssid=cko5dr55b40000001592839973621&qH=49f17151a1bc1d85,"2 GB RAM | 16 GB ROM,13.21 cm (5.2 inch) Display,13MP Rear Camera,2990 mAh Battery,1 Year Warranty",11999,93 Ratings & 15 Reviews,4,flipkart
30,Nokia 105 DS,http://www.flipkart.com/nokia-105-ds/p/itmexxz5vjgewwny?pid=MOBEXSMFMYNXGFUT&lid=LSTMOBEXSMFMYNXGFUT6KBURK&marketplace=FLIPKART&srno=s_2_31&otracker=search&fm=organic&iid=f90a151a-dcfa-40e2-bc3c-78cb565846fb.MOBEXSMFMYNXGFUT.SEARCH&ssid=cko5dr55b40000001592839973621&qH=49f17151a1bc1d85,"4 MB RAM | 4 MB ROM,4.57 cm (1.8 inch) Display,800 mAh Battery,1 Year On Handset, 6 Months On Accessories",1400,"15,656 Ratings & 1,699 Reviews",4.2,flipkart
31,"Nokia 7.1 (Blue, 64 GB)",http://www.flipkart.com/nokia-7-1-blue-64-gb/p/itmfbqpxkyyhdrhy?pid=MOBFBPPUYRZWJSNG&lid=LSTMOBFBPPUYRZWJSNGQKS7NF&marketplace=FLIPKART&srno=s_2_32&otracker=search&fm=organic&iid=f90a151a-dcfa-40e2-bc3c-78cb565846fb.MOBFBPPUYRZWJSNG.SEARCH&ssid=cko5dr55b40000001592839973621&qH=49f17151a1bc1d85,"4 GB RAM | 64 GB ROM,14.83 cm (5.84 inch) Full HD+ Display,12MP + 5MP | 8MP Front Camera,3060 mAh Battery,Qualcomm Snapdragon 636 Processor,1 year manufacturer warranty for device and 6 months for accessories",13448,"2,560 Ratings & 313 Reviews",4.1,flipkart
32,"Nokia N8 (Dark Grey, 16 GB)",http://www.flipkart.com/nokia-n8-dark-grey-16-gb/p/itmevt7pfaauxfbw?pid=MOBCZQ5BC4QHBTMU&lid=LSTMOBCZQ5BC4QHBTMUH1LCMC&marketplace=FLIPKART&srno=s_2_33&otracker=search&fm=organic&iid=f90a151a-dcfa-40e2-bc3c-78cb565846fb.MOBCZQ5BC4QHBTMU.SEARCH&ssid=cko5dr55b40000001592839973621&qH=49f17151a1bc1d85,"256 MB RAM | 16 GB ROM | Expandable Upto 32 GB,8.89 cm (3.5 inch) NA Display,12MP Rear Camera | 0.3MP Front Camera,1200 mAh Li-Ion Battery,ARM11 Processor,1 Year for Mobile & 6 Months for Accessories",19999,152 Ratings & 46 Reviews,4.5,flipkart
33,"Nokia 2.3 (Cyan Green, 32 GB)",http://www.flipkart.com/nokia-2-3-cyan-green-32-gb/p/itm0db16913c8851?pid=MOBFPNKAKF7CGG8F&lid=LSTMOBFPNKAKF7CGG8F3QI4Z8&marketplace=FLIPKART&srno=s_2_34&otracker=search&fm=organic&iid=f90a151a-dcfa-40e2-bc3c-78cb565846fb.MOBFPNKAKF7CGG8F.SEARCH&ssid=cko5dr55b40000001592839973621&qH=49f17151a1bc1d85,"2 GB RAM | 32 GB ROM,15.75 cm (6.2 inch) HD+ Display,13MP + 2MP | 5MP Dual Front Camera,4000 mAh Battery,MediaTek Helio A22 Processor,1 year manufacturer warranty for device and 6 months manufacturer warranty for in-box accessories including batteries from the date of purchase",9099,212 Ratings & 23 Reviews,4,flipkart
34,Nokia 105 SS,http://www.flipkart.com/nokia-105-ss/p/itmc091f59600b3f?pid=MOBFMGCMJMZ3TKBG&lid=LSTMOBFMGCMJMZ3TKBGOODO8I&marketplace=FLIPKART&srno=s_2_35&otracker=search&fm=organic&iid=f90a151a-dcfa-40e2-bc3c-78cb565846fb.MOBFMGCMJMZ3TKBG.SEARCH&ssid=cko5dr55b40000001592839973621&qH=49f17151a1bc1d85,"4 MB RAM | 4 MB ROM,4.5 cm (1.77 inch) Display,800 mAh Battery,1 year manufacturer warranty for device and 6 months manufacturer warranty for in-box accessories including batteries from the date of purchase",1249,"68,270 Ratings & 6,553 Reviews",4.3,flipkart
35,"Nokia 5 (Matte Black, 16 GB)",http://www.flipkart.com/nokia-5-matte-black-16-gb/p/itmevr8x9sumspzf?pid=MOBEZ25BHDMHUQCY&lid=LSTMOBEZ25BHDMHUQCY7VVITX&marketplace=FLIPKART&srno=s_2_36&otracker=search&fm=organic&iid=f90a151a-dcfa-40e2-bc3c-78cb565846fb.MOBEZ25BHDMHUQCY.SEARCH&ssid=cko5dr55b40000001592839973621&qH=49f17151a1bc1d85,"3 GB RAM | 16 GB ROM | Expandable Upto 128 GB,13.21 cm (5.2 inch) HD Display,13MP Rear Camera | 8MP Front Camera,3000 mAh Battery,Qualcomm Snapdragon 430 64-bit Octa Core 1.4 GHz Processor,Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories",12499,"6,536 Ratings & 1,051 Reviews",4.1,flipkart
36,"Nokia 3.1 (Blue/Copper, 32 GB)",http://www.flipkart.com/nokia-3-1-blue-copper-32-gb/p/itmf922wvj647f4g?pid=MOBF8GXUMXYHZZGW&lid=LSTMOBF8GXUMXYHZZGWDVFZJD&marketplace=FLIPKART&srno=s_2_37&otracker=search&fm=organic&iid=f90a151a-dcfa-40e2-bc3c-78cb565846fb.MOBF8GXUMXYHZZGW.SEARCH&ssid=cko5dr55b40000001592839973621&qH=49f17151a1bc1d85,"3 GB RAM | 32 GB ROM,13.21 cm (5.2 inch) Display,13MP Rear Camera,2990 mAh Battery,1 Year Warranty",13805,626 Ratings & 64 Reviews,4,flipkart
37,"Nokia 3 (Matte Black, 16 GB)",http://www.flipkart.com/nokia-3-matte-black-16-gb/p/itmeyzsucw4yh83b?pid=MOBEVR8XJ9MVQPJR&lid=LSTMOBEVR8XJ9MVQPJRSJEIZ4&marketplace=FLIPKART&srno=s_2_38&otracker=search&fm=organic&iid=f90a151a-dcfa-40e2-bc3c-78cb565846fb.MOBEVR8XJ9MVQPJR.SEARCH&ssid=cko5dr55b40000001592839973621&qH=49f17151a1bc1d85,"2 GB RAM | 16 GB ROM | Expandable Upto 128,12.7 cm (5 inch) HD Display,8MP Rear Camera | 8MP Front Camera,2630 mAh Battery,MTK 6737 Processor,Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories",10360,"8,067 Ratings & 1,299 Reviews",3.9,flipkart
38,"Nokia 5 (Tempered Blue, 16 GB)",http://www.flipkart.com/nokia-5-tempered-blue-16-gb/p/itmevr8x9sumspzf?pid=MOBEZ25BYAHPZKAW&lid=LSTMOBEZ25BYAHPZKAWQ9XOPU&marketplace=FLIPKART&srno=s_2_39&otracker=search&fm=organic&iid=f90a151a-dcfa-40e2-bc3c-78cb565846fb.MOBEZ25BYAHPZKAW.SEARCH&ssid=cko5dr55b40000001592839973621&qH=49f17151a1bc1d85,"3 GB RAM | 16 GB ROM | Expandable Upto 128 GB,13.21 cm (5.2 inch) HD Display,13MP Rear Camera | 8MP Front Camera,3000 mAh Battery,Qualcomm Snapdragon 430 64-bit Octa Core 1.4 GHz Processor,Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories",13490,"6,536 Ratings & 1,051 Reviews",4.1,flipkart
39,Nokia Back Cover for Nokia Lumia 530,http://www.flipkart.com/nokia-back-cover-lumia-530/p/itmeadcrvjtagdhd?pid=ACCEADCR4ZZZDVPT&lid=LSTACCEADCR4ZZZDVPTNOZQ0F&marketplace=FLIPKART&srno=s_2_40&otracker=search&fm=organic&iid=f90a151a-dcfa-40e2-bc3c-78cb565846fb.ACCEADCR4ZZZDVPT.SEARCH&ssid=cko5dr55b40000001592839973621&qH=49f17151a1bc1d85,"Suitable For: Mobile,Material: Plastic,Theme: No Theme,Type: Back Cover",499,3 Ratings & 0 Reviews,3.7,flipkart
